Date,time,humidity,temperature,pressure,gyro_pitch,gyro_roll,gyro_yaw,accel_pitch,accel_roll,accel_yaw,accel_x,accel_y,accel_z,magnet_x,magnet_y,magnet_z,Lat_deg,lat_min,lat_sec,long_deg,long_min,long_sec
2019-04-14,23:30:29,39.06107,30.32143,39.06107,15.8474817518917,118.168734000175,29.493637930518,15.60273729091,117.052189316175,29.3662275817406,-0.003208863316104,0.024279257282615,0.013647023588419,7.31674003601074,-6.08660840988159,8.73125743865967,29,53,57.9,32,58,21.6
2019-04-14,23:30:40,39.05737,30.32143,39.05737,342.193119682792,223.841667877035,35.0888435212278,342.113114261949,227.945122586973,34.3709052620948,-0.003208863316104,0.023793673142791,0.011697448790073,8.05974769592285,-6.75089931488037,9.95285892486572,30,23,40.8,32,25,42.7
2019-04-14,23:30:51,39.30223,30.37835,39.30223,356.727671096242,351.903411795597,1.76604167288541,356.822884573602,353.315939739072,1.70039544411195,-0.002468356397003,0.02185133099556,0.013159629888833,8.56817626953125,-6.62498474121094,9.90499401092529,30,53,14.1,31,52,42.2
2019-04-14,23:31:01,39.09446,30.45424,39.09446,17.9514481011806,109.890162235526,28.5505937118143,17.6614416841164,108.822152875768,28.407065824143,-0.003455699188635,0.023308087140322,0.013159629888833,8.56146621704102,-6.79112434387207,9.89026927947998,31,19,57.4,31,22,22.6
2019-04-14,23:31:12,39.30223,30.3404,39.30223,344.61755680039,216.954310023669,38.6604757967271,344.499442339073,221.173877949498,37.9933029186003,-0.002962027676404,0.024036465212703,0.016083991155028,8.62384128570557,-6.5249137878418,9.91044807434082,31,49,11.3,30,48,39.4
2019-04-14,23:31:23,39.29481,30.24554,39.29481,354.655362033426,345.050703491891,4.69309170749428,354.897439305537,346.579417648903,4.50832954091674,-0.001234178198501,0.023550879210234,0.010966357775033,8.77906036376953,-6.44543218612671,9.42531108856201,32,18,14.6,30,14,33.1
2019-04-14,23:31:34,39.26884,30.35938,39.26884,18.8180061540112,102.31097452113,27.945975121201,18.5050776220924,101.495777783311,27.83104182049,-0.003702534828335,0.023550879210234,0.015840293839574,8.72129726409912,-6.33881759643555,9.56462287902832,32,47,7,29,40,3.2
2019-04-14,23:31:45,38.31535,30.28348,38.31535,346.809970684336,210.474345633538,41.4174270136894,346.642421021354,214.802008133171,40.7099628496487,-0.001727849594317,0.02306529507041,0.012915932573378,8.58808422088623,-5.72034931182861,9.40123176574707,33,15,48.2,29,5,9.1
2019-04-14,23:31:56,38.72717,30.35938,38.72717,352.871640202431,338.984663933388,6.09471952282766,353.040421007011,340.632177278181,5.95181702435218,-0.002468356397003,0.023793673142791,0.01218484248966,8.79057216644287,-5.62271642684937,9.16917324066162,33,44,17.9,28,29,50.1
2019-04-14,23:32:07,38.99058,30.35938,38.99058,19.2744045169933,95.6859505734062,27.2887623664314,18.9511128805564,94.9401963688784,27.1807856133899,-0.003455699188635,0.022336916998029,0.014621810987592,8.699875831604,-5.31719875335693,9.43972396850586,34,12,35.7,27,54,5.9
2019-04-14,23:32:18,38.98316,30.41629,38.98316,348.580569160615,204.530168602659,44.1544272480861,348.345258898425,208.953153222349,43.3500802657633,-0.000987342558801,0.023308087140322,0.015109204687178,8.28012275695801,-5.47344446182251,9.14095020294189,34,40,41.3,27,17,55.8
2019-04-14,23:32:29,38.94977,30.37835,38.94977,351.606844981835,333.203035159472,7.0681973569256,351.81130925596,334.96073653105,6.87840304847705,-0.002962027676404,0.024764843285084,0.011697448790073,8.10360813140869,-5.23171424865723,9.54099273681641,35,8,34.3,26,41,19.3
2019-04-14,23:32:40,39.08333,30.45424,39.08333,19.8568881720539,91.2709914259908,26.3236754197288,19.5607943488919,90.6900223653787,26.2471790085719,-0.001481013838202,0.024764843285084,0.013890719972551,8.52500343322754,-5.10642671585083,8.98444080352783,35,36,14.3,26,4,15.7
2019-04-14,23:32:51,39.18721,30.43527,39.18721,350.839705455016,201.219193421361,44.3815822644078,350.685536986391,205.623900454832,43.8639700385367,-0.002468356397003,0.022822501137853,0.011941145174205,8.67662048339844,-4.56240940093994,8.67333126068115,36,3,41.1,25,26,44.6
2019-04-14,23:33:01,39.09446,30.39732,39.09446,351.677173732171,329.557286793741,8.01304559934379,351.953902261489,331.47691999771,7.7193688093744,-0.001234178198501,0.02306529507041,0.013403326272965,8.80985260009766,-4.91408824920654,9.09799861907959,36,28,26.2,24,52,13.8
2019-04-14,23:33:12,38.80879,30.45424,38.80879,21.0826168450314,87.3085459714671,24.5258705924385,20.819444533669,86.7443381950782,24.4593069838821,-0.001234178198501,0.024279257282615,0.013647023588419,9.01762866973877,-4.8461766242981,9.0288782119751,36,55,26.5,24,13,48.5
2019-04-14,23:33:23,39.46176,30.54911,39.46176,353.403221872702,197.879736351223,44.8562701664399,353.191024116889,202.407427770889,44.2839447102225,-0.000987342558801,0.023793673142791,0.015840293839574,8.93055248260498,-4.8362889289856,8.69919395446777,37,22,12.4,23,34,54.1
2019-04-14,23:33:34,38.9609,30.47321,38.9609,351.684416294012,324.917740781132,10.5318426340997,351.909222579033,326.831556371475,10.2940180085208,-0.001234178198501,0.023550879210234,0.01218484248966,9.3571720123291,-4.42609882354736,8.5427942276001,37,48,43.3,22,55,29.9
2019-04-14,23:33:45,38.93864,30.53013,38.93864,22.0586952736558,82.9002872396275,25.2395963324008,21.7607948654584,82.4222218090508,25.1760960636872,-0.001727849594317,0.023793673142791,0.013403326272965,9.15730953216553,-4.40069913864136,8.42101955413818,38,14,59.1,22,15,35.4
2019-04-14,23:33:56,38.68636,30.43527,38.68636,355.680143979701,195.228297896559,47.530733188796,355.555772638217,199.791110148938,47.215041845358,-0.001974685117602,0.024036465212703,0.015840293839574,9.27635860443115,-4.5511155128479,7.78432083129883,38,40,59.1,21,35,10.1
2019-04-14,23:34:07,38.98687,30.49219,38.98687,353.341917509806,321.681504944826,13.3195638532729,353.513564859404,323.706321354466,13.1192275747273,-0.003949370235205,0.023308087140322,0.015596598386765,8.95621776580811,-4.28897047042847,7.3018159866333,39,6,43,20,54,13.4
2019-04-14,23:34:18,39.12043,30.58705,39.12043,24.5595809910871,80.0619201677587,26.3478986856202,24.1259783844599,79.6880902541056,26.2765232087936,-0.003208863316104,0.024522049352527,0.012672236189246,8.90159225463867,-4.13878965377808,7.42031240463257,39,32,10.3,20,12,44.8
2019-04-14,23:34:29,39.13898,30.64397,39.13898,358.443300957133,194.070799398295,49.7010975145538,358.328449725413,198.713948335692,49.4410039109597,-0.003455699188635,0.024036465212703,0.014865507371724,9.01276206970215,-4.44223737716675,7.28322792053223,39,57,20.6,19,30,43.8
